personID|Name
504160|"founder"
200913|"advisor"
564954|"employee"
316891|"board_member"
188899|"employee"
313863|"employee"
134515|"board_member"
90189|"advisor"
504375|"employee"
504415|"employee"
520866|"employee"
503806|"founder"
503596|"founder"
503768|"founder"
502259|"founder"
502303|"founder"
237522|"founder"
153084|"board_member"
179010|"advisor"
504024|"employee"
504035|"employee"
503629|"founder"
523468|"employee"
523461|"employee"
523497|"employee"
503586|"founder"
281589|"founder"
330289|"founder"
503345|"founder"
475097|"partner"
503245|"past_investor"
503188|"founder"
503149|"founder"
477116|"advisor"
70156|"advisor"
474543|"founder"
330171|"founder"
523416|"past_investor"
501740|"current_investor"
517761|"employee"
518217|"attorney"
503607|"founder"
503318|"founder"
503020|"founder"
502733|"founder"
663786|"employee"
504358|"employee"
504125|"employee"
386450|"advisor"
502914|"founder"
504091|"founder"
267601|"founder"
533585|"employee"
534478|"employee"
508498|"advisor"
503105|"employee"
502867|"founder"
502788|"founder"
504061|"employee"
498021|"founder"
502275|"founder"
15124|"founder"
37304|"past_investor"
502184|"founder"
502142|"founder"
502092|"founder"
499226|"founder"
502333|"advisor"
66593|"advisor"
501966|"board_member"
501911|"founder"
501908|"founder"
501855|"founder"
588234|"founder"
502851|"founder"
502556|"employee"
502649|"founder"
502802|"founder"
501357|"founder"
501316|"employee"
56986|"advisor"
480517|"founder"
175208|"founder"
500745|"advisor"
354213|"employee"
501138|"employee"
272488|"founder"
439149|"founder"
500743|"founder"
500392|"founder"
508670|"employee"
500417|"founder"
1051588|"employee"
1382205|"employee"
500540|"past_investor"
500168|"board_member"
500208|"board_member"
500777|"past_investor"
501602|"partner"
500661|"advisor"
500750|"past_investor"
500085|"past_investor"
500413|"advisor"
215790|"current_investor"
465916|"current_investor"
482038|"current_investor"
501222|"employee"
500389|"employee"
882265|"past_investor"
400717|"founder"
499935|"founder"
499752|"founder"
515739|"employee"
499696|"founder"
499603|"employee"
499580|"founder"
138523|"board_member"
877336|"current_investor"
502091|"past_investor"
503763|"advisor"
405582|"board_member"
499384|"board_member"
503309|"current_investor"
505538|"employee"
502323|"advisor"
504792|"current_investor"
499904|"employee"
499961|"employee"
499950|"employee"
499363|"founder"
499664|"past_investor"
499057|"founder"
499189|"founder"
499139|"past_investor"
353263|"employee"
501294|"advisor"
501580|"past_investor"
500579|"employee"
498996|"employee"
499062|"employee"
498833|"founder"
499254|"current_investor"
498773|"founder"
498709|"founder"
412727|"founder"
499059|"employee"
498654|"founder"
301016|"founder"
498624|"founder"
1130934|"board_member"
535678|"advisor"
500624|"customer"
411417|"founder"
500511|"founder"
498682|"founder"
498538|"founder"
498466|"board_member"
498522|"founder"
244200|"advisor"
298780|"founder"
498417|"founder"
498366|"founder"
499346|"founder"
473977|"founder"
498039|"employee"
497968|"employee"
499404|"customer"
497938|"founder"
497944|"attorney"
497713|"founder"
497939|"founder"
495721|"partner"
495647|"founder"
497578|"founder"
499699|"board_member"
253403|"past_investor"
499640|"advisor"
497537|"employee"
497521|"employee"
497410|"founder"
497119|"past_investor"
496893|"current_investor"
504602|"founder"
496890|"founder"
496774|"employee"
496509|"board_member"
496490|"employee"
496361|"attorney"
496334|"founder"
476744|"founder"
499227|"founder"
120043|"advisor"
443542|"founder"
497507|"board_member"
497102|"attorney"
496089|"founder"
496051|"founder"
495964|"founder"
495894|"board_member"
504242|"founder"
495480|"founder"
495457|"employee"
496722|"employee"
495658|"employee"
496767|"past_investor"
496960|"employee"
496758|"employee"
495435|"founder"
501189|"founder"
494390|"board_member"
495445|"employee"
420012|"past_investor"
497019|"founder"
495431|"founder"
495308|"founder"
496192|"customer"
501588|"advisor"
495582|"past_investor"
495443|"past_investor"
61512|"past_investor"
494688|"founder"
412285|"founder"
495091|"employee"
440759|"past_investor"
495119|"employee"
494981|"founder"
306458|"founder"
494931|"founder"
494623|"founder"
485285|"founder"
485280|"founder"
469715|"founder"
501575|"founder"
494010|"founder"
495570|"advisor"
494170|"founder"
496178|"founder"
117399|"founder"
494258|"advisor"
494151|"employee"
494183|"employee"
494150|"employee"
494154|"employee"
492432|"founder"
408360|"advisor"
493890|"founder"
494577|"advisor"
496859|"advisor"
493864|"founder"
487211|"founder"
377645|"attorney"
384616|"employee"
493751|"employee"
540315|"founder"
266460|"founder"
493603|"founder"
493568|"founder"
464823|"employee"
493185|"founder"
492921|"founder"
493126|"founder"
492973|"founder"
492981|"founder"
492972|"founder"
492982|"founder"
492986|"board_member"
492865|"founder"
494846|"board_member"
495105|"board_member"
492855|"founder"
494706|"founder"
494732|"founder"
492861|"founder"
492776|"founder"
492725|"founder"
491927|"founder"
491887|"founder"
178040|"board_member"
492319|"board_member"
564208|"board_member"
468898|"board_member"
491|"past_investor"
13778|"past_investor"
493785|"employee"
492718|"founder"
491796|"founder"
502865|"founder"
499768|"founder"
491591|"founder"
491555|"founder"
518027|"employee"
473791|"advisor"
474015|"employee"
473782|"founder"
782554|"employee"
782547|"employee"
491307|"founder"
491264|"founder"
467234|"founder"
1510282|"employee"
1477153|"employee"
1024796|"founder"
1024745|"founder"
1024776|"employee"
491126|"employee"
494721|"board_member"
491076|"founder"
491022|"advisor"
490855|"employee"
491909|"founder"
490873|"founder"
494693|"founder"
360985|"founder"
491911|"employee"
490791|"founder"
490597|"founder"
492632|"founder"
490537|"founder"
490509|"founder"
927455|"employee"
927460|"employee"
927539|"employee"
527610|"employee"
526659|"board_member"
927456|"employee"
490372|"founder"
589891|"employee"
495995|"founder"
495199|"employee"
132880|"advisor"
490334|"board_member"
491670|"board_member"
152437|"advisor"
495297|"founder"
495143|"founder"
77912|"advisor"
427863|"board_member"
490278|"employee"
490287|"employee"
428216|"employee"
428104|"employee"
429691|"employee"
428180|"employee"
427996|"employee"
110234|"attorney"
489961|"founder"
490001|"founder"
528900|"founder"
404427|"founder"
489956|"founder"
486781|"founder"
485943|"founder"
488746|"past_investor"
488186|"founder"
494581|"customer"
485769|"current_investor"
485917|"advisor"
491679|"advisor"
486347|"incubator"
485684|"employee"
485482|"employee"
485399|"advisor"
484601|"founder"
484552|"founder"
492220|"founder"
478915|"founder"
465497|"founder"
466102|"founder"
484411|"advisor"
484499|"employee"
481762|"founder"
484228|"founder"
484211|"employee"
484136|"founder"
483927|"founder"
483850|"employee"
483876|"customer"
37758|"employee"
558122|"current_investor"
19700|"board_member"
17420|"board_member"
34881|"advisor"
484668|"advisor"
485950|"advisor"
484884|"employee"
50915|"employee"
483873|"employee"
483882|"employee"
483855|"employee"
483772|"board_member"
483723|"board_member"
493264|"advisor"
485175|"founder"
483590|"board_member"
483734|"employee"
483350|"founder"
483333|"founder"
482923|"founder"
483223|"founder"
439555|"current_investor"
455523|"founder"
440185|"founder"
452195|"employee"
452558|"founder"
440644|"board_member"
440000|"advisor"
211390|"board_member"
439245|"employee"
502572|"past_investor"
500790|"past_investor"
503720|"past_investor"
505531|"past_investor"
502555|"past_investor"
501050|"current_investor"
482847|"board_member"
482874|"board_member"
482836|"board_member"
188004|"employee"
500505|"employee"
500512|"employee"
500664|"employee"
500571|"employee"
500499|"employee"
500522|"employee"
482075|"founder"
483504|"employee"
482607|"founder"
482612|"founder"
482413|"founder"
482292|"founder"
473872|"employee"
133453|"past_investor"
243537|"past_investor"
188623|"employee"
19462|"advisor"
29116|"advisor"
165268|"employee"
105746|"advisor"
124637|"advisor"
133470|"founder"
473410|"advisor"
134314|"advisor"
28396|"advisor"
215481|"board_member"
482241|"founder"
483269|"founder"
527613|"founder"
331946|"employee"
79792|"founder"
481970|"founder"
481464|"founder"
481329|"founder"
250030|"founder"
262933|"founder"
224138|"founder"
481221|"employee"
481057|"founder"
481004|"founder"
542827|"mentor"
480986|"mentor"
480956|"current_investor"
480993|"advisor"
345802|"board_member"
490363|"employee"
480987|"employee"
480893|"founder"
483005|"founder"
480903|"founder"
480797|"founder"
480631|"founder"
487230|"founder"
480616|"founder"
480577|"founder"
484234|"founder"
480406|"founder"
480346|"past_investor"
479307|"employee"
276409|"past_investor"
480324|"founder"
480261|"founder"
887988|"employee"
866258|"employee"
53384|"employee"
439599|"past_investor"
91597|"current_investor"
6858|"current_investor"
5134|"past_investor"
203860|"attorney"
2557|"past_investor"
115|"advisor"
51156|"past_investor"
6523|"past_investor"
28946|"past_investor"
35800|"advisor"
538530|"employee"
539131|"employee"
479775|"founder"
479752|"past_investor"
479910|"founder"
479692|"founder"
487208|"founder"
479650|"founder"
479654|"founder"
479540|"board_member"
479569|"advisor"
481340|"founder"
90149|"founder"
51058|"employee"
479486|"founder"
513727|"advisor"
479428|"founder"
1571071|"employee"
905216|"current_investor"
905207|"employee"
479426|"board_member"
480281|"customer"
479510|"customer"
481743|"customer"
452814|"employee"
341156|"founder"
479374|"employee"
179741|"advisor"
479326|"founder"
483692|"advisor"
479659|"advisor"
479299|"advisor"
479551|"advisor"
481060|"employee"
479207|"founder"
186251|"founder"
478914|"founder"
480246|"employee"
479861|"employee"
481072|"attorney"
479909|"past_investor"
478862|"founder"
478622|"founder"
478642|"founder"
478389|"founder"
784783|"attorney"
395678|"advisor"
784780|"advisor"
784778|"employee"
463285|"past_investor"
478336|"founder"
478216|"founder"
565139|"founder"
485373|"attorney"
1281959|"past_investor"
34029|"past_investor"
482028|"founder"
480735|"founder"
479368|"founder"
332702|"founder"
339459|"founder"
477963|"founder"
276907|"founder"
478381|"advisor"
218868|"advisor"
75963|"advisor"
35736|"advisor"
484208|"founder"
478392|"employee"
320612|"founder"
477812|"founder"
1734651|"past_investor"
646332|"past_investor"
471193|"board_member"
154332|"board_member"
443738|"board_member"
1476162|"attorney"
477780|"founder"
477775|"founder"
478144|"founder"
468057|"founder"
454544|"founder"
477654|"founder"
477843|"partner"
167161|"founder"
477559|"founder"
321348|"founder"
477465|"founder"
477386|"board_member"
477355|"employee"
477278|"founder"
477183|"founder"
477091|"founder"
552903|"customer"
477074|"board_member"
477175|"board_member"
477069|"board_member"
477031|"board_member"
477071|"employee"
477124|"employee"
477010|"founder"
275726|"founder"
476910|"founder"
476953|"founder"
174458|"founder"
476894|"founder"
268093|"employee"
592801|"employee"
591484|"employee"
591221|"employee"
180602|"current_investor"
450829|"employee"
188720|"employee"
353176|"employee"
337950|"employee"
200772|"board_member"
322872|"employee"
188704|"board_member"
243567|"employee"
65835|"founder"
214636|"founder"
213317|"advisor"
111597|"advisor"
144293|"advisor"
736741|"advisor"
477297|"founder"
476666|"founder"
476612|"board_member"
104224|"employee"
107198|"advisor"
255238|"advisor"
251783|"advisor"
211251|"founder"
576815|"employee"
576717|"founder"
476248|"founder"
476241|"employee"
614783|"employee"
476203|"employee"
475567|"founder"
476194|"attorney"
479997|"advisor"
476728|"advisor"
477017|"advisor"
146626|"employee"
476129|"founder"
471104|"employee"
470678|"founder"
476013|"founder"
475964|"founder"
152474|"current_investor"
475746|"employee"
237423|"customer"
261358|"customer"
198737|"customer"
260696|"founder"
475955|"founder"
475850|"founder"
475817|"founder"
460246|"founder"
475518|"founder"
475445|"founder"
383696|"employee"
473497|"past_investor"
477348|"current_investor"
1084127|"employee"
477311|"board_member"
477320|"advisor"
395581|"advisor"
475177|"employee"
475003|"founder"
474963|"founder"
477766|"founder"
474910|"past_investor"
474398|"employee"
108193|"founder"
363023|"founder"
530549|"advisor"
477458|"employee"
474735|"board_member"
474682|"founder"
474402|"employee"
474463|"founder"
368269|"founder"
474377|"founder"
474610|"employee"
474413|"employee"
474337|"founder"
452256|"employee"
494380|"board_member"
490361|"advisor"
488346|"advisor"
489566|"advisor"
476247|"board_member"
481319|"founder"
481299|"employee"
481355|"employee"
485196|"employee"
481342|"employee"
481378|"employee"
240950|"founder"
480113|"board_member"
476837|"advisor"
474159|"employee"
473084|"founder"
474011|"employee"
473935|"founder"
474001|"founder"
473869|"founder"
473667|"board_member"
460472|"employee"
473636|"founder"
473609|"board_member"
473694|"employee"
473332|"founder"
473800|"founder"
473296|"founder"
673343|"employee"
673341|"employee"
510000|"advisor"
507910|"advisor"
472601|"founder"
473262|"employee"
473090|"founder"
473044|"founder"
472884|"founder"
472785|"founder"
472746|"founder"
472654|"employee"
472619|"employee"
473770|"employee"
493083|"employee"
473077|"employee"
555357|"past_investor"
51791|"customer"
309656|"customer"
472546|"employee"
474336|"past_investor"
474985|"board_member"
472730|"board_member"
473254|"board_member"
466411|"board_member"
473345|"board_member"
461627|"board_member"
463212|"board_member"
454479|"founder"
461364|"founder"
472233|"customer"
479424|"partner"
472232|"employee"
475512|"board_member"
284796|"past_investor"
339049|"attorney"
460063|"attorney"
472075|"employee"
472032|"founder"
578607|"past_investor"
472255|"founder"
83714|"advisor"
286264|"advisor"
472002|"founder"
471755|"founder"
471719|"employee"
473234|"employee"
471854|"founder"
472627|"attorney"
471814|"founder"
170843|"employee"
473223|"founder"
560708|"employee"
495059|"advisor"
307662|"advisor"
447777|"founder"
471646|"founder"
471595|"employee"
1183075|"founder"
328795|"founder"
471378|"founder"
437005|"founder"
524584|"employee"
160090|"employee"
471102|"founder"
471065|"founder"
472330|"past_investor"
470974|"founder"
475990|"attorney"
472313|"employee"
471038|"founder"
470906|"founder"
470840|"founder"
470792|"founder"
470773|"founder"
470755|"employee"
470029|"founder"
440350|"founder"
470545|"founder"
471518|"employee"
470576|"employee"
472027|"employee"
470518|"employee"
470503|"founder"
306067|"advisor"
470475|"employee"
450501|"founder"
470481|"founder"
470445|"founder"
470599|"advisor"
291409|"advisor"
244029|"incubator"
470415|"employee"
470412|"founder"
470387|"founder"
470381|"founder"
294741|"founder"
468676|"founder"
471356|"advisor"
434355|"founder"
447566|"founder"
470300|"founder"
424771|"employee"
444211|"founder"
470014|"founder"
267564|"past_investor"
469957|"founder"
469932|"founder"
470126|"founder"
471905|"founder"
467527|"board_member"
437211|"founder"
473165|"past_investor"
51690|"past_investor"
455577|"employee"
469532|"employee"
470352|"employee"
469335|"employee"
468748|"founder"
469502|"founder"
111806|"employee"
470365|"employee"
475999|"employee"
466165|"employee"
471429|"founder"
437072|"founder"
471107|"board_member"
469618|"advisor"
469409|"attorney"
469097|"employee"
462973|"founder"
468876|"founder"
472941|"employee"
468836|"employee"
468979|"employee"
468838|"employee"
468847|"employee"
469550|"employee"
468841|"employee"
468840|"employee"
468824|"founder"
468807|"employee"
468774|"employee"
379050|"advisor"
468753|"founder"
468726|"founder"
468689|"employee"
468565|"founder"
376232|"founder"
468547|"founder"
460334|"board_member"
470349|"employee"
470110|"attorney"
481967|"employee"
468529|"employee"
469262|"employee"
471216|"employee"
469920|"employee"
468224|"founder"
468069|"board_member"
459830|"past_investor"
467780|"founder"
467773|"past_investor"
415565|"employee"
432472|"founder"
112710|"customer"
467207|"founder"
467554|"founder"
229873|"founder"
467157|"founder"
464479|"founder"
462295|"founder"
300693|"board_member"
466898|"board_member"
469033|"employee"
468893|"employee"
468515|"founder"
467462|"founder"
468508|"founder"
466778|"founder"
473584|"founder"
465352|"founder"
466705|"founder"
424680|"founder"
466658|"founder"
466647|"board_member"
225581|"founder"
466588|"founder"
466603|"board_member"
466558|"founder"
466516|"founder"
466467|"founder"
233322|"founder"
466376|"board_member"
466362|"employee"
466359|"founder"
466330|"employee"
436857|"founder"
452822|"employee"
319008|"employee"
318508|"founder"
466221|"employee"
472466|"board_member"
466107|"board_member"
468263|"employee"
466227|"employee"
466118|"founder"
466128|"founder"
417858|"founder"
466052|"founder"
460867|"founder"
481100|"employee"
466077|"founder"
467959|"past_investor"
471381|"past_investor"
466120|"employee"
466037|"founder"
466011|"founder"
462816|"founder"
460846|"founder"
465910|"founder"
464315|"founder"
465217|"founder"
465481|"founder"
465379|"founder"
466700|"attorney"
465886|"employee"
465436|"employee"
466750|"employee"
465308|"founder"
187623|"current_investor"
465471|"employee"
478028|"founder"
465560|"employee"
465175|"employee"
466170|"attorney"
770912|"board_member"
386681|"founder"
488931|"past_investor"
465248|"founder"
465193|"founder"
465541|"board_member"
465573|"board_member"
469989|"customer"
473250|"customer"
465142|"founder"
465064|"founder"
464643|"board_member"
465841|"past_investor"
465073|"founder"
484168|"advisor"
482927|"employee"
484063|"employee"
465065|"employee"
465021|"employee"
465492|"founder"
465820|"founder"
197545|"board_member"
197738|"board_member"
464999|"founder"
465199|"founder"
464953|"founder"
471800|"founder"
470616|"founder"
464935|"founder"
464900|"employee"
420866|"founder"
465191|"employee"
464777|"founder"
453872|"founder"
465423|"board_member"
482373|"employee"
464751|"founder"
464607|"founder"
464604|"founder"
464591|"founder"
453399|"founder"
464439|"founder"
143625|"founder"
464034|"founder"
463457|"founder"
464392|"customer"
463978|"employee"
463921|"founder"
344505|"past_investor"
464048|"past_investor"
155765|"founder"
463946|"founder"
155456|"founder"
463848|"founder"
463783|"founder"
463461|"founder"
463430|"founder"
458171|"founder"
463173|"founder"
464248|"founder"
486255|"past_investor"
480728|"past_investor"
468185|"employee"
464608|"founder"
463159|"founder"
463122|"founder"
463155|"advisor"
438778|"advisor"
438771|"advisor"
463238|"attorney"
464818|"customer"
463141|"customer"
436814|"past_investor"
438793|"past_investor"
438785|"employee"
463127|"founder"
341001|"founder"
463241|"current_investor"
462587|"founder"
462872|"founder"
462842|"employee"
462737|"founder"
462636|"founder"
462638|"founder"
461574|"founder"
361584|"founder"
462153|"founder"
462371|"founder"
462347|"founder"
462927|"board_member"
463508|"employee"
462359|"board_member"
461561|"founder"
462604|"advisor"
462270|"founder"
464381|"advisor"
462721|"customer"
467858|"advisor"
462824|"advisor"
463046|"advisor"
460008|"founder"
399194|"founder"
462178|"founder"
462129|"founder"
478373|"advisor"
376193|"past_investor"
161163|"past_investor"
462083|"advisor"
471671|"employee"
468238|"employee"
462708|"employee"
462661|"employee"
462047|"founder"
462391|"founder"
462038|"founder"
458323|"founder"
300366|"founder"
462000|"founder"
306042|"founder"
319873|"customer"
478954|"employee"
127968|"founder"
319785|"founder"
459161|"founder"
458782|"founder"
460869|"past_investor"
461801|"founder"
550291|"advisor"
494616|"advisor"
376225|"board_member"
164101|"advisor"
539112|"founder"
537051|"founder"
462100|"past_investor"
462677|"founder"
475693|"founder"
115950|"founder"
461643|"founder"
132850|"founder"
465558|"founder"
461443|"founder"
464603|"employee"
138700|"founder"
329895|"employee"
330457|"founder"
329800|"advisor"
329718|"founder"
461362|"founder"
466701|"current_investor"
26221|"attorney"
1630821|"advisor"
1630818|"employee"
1630817|"employee"
1630815|"employee"
1630814|"employee"
1630806|"employee"
1630803|"employee"
75992|"advisor"
461461|"employee"
461415|"employee"
58275|"founder"
234761|"employee"
88732|"board_member"
437277|"board_member"
263684|"founder"
419993|"employee"
461251|"founder"
263582|"employee"
28679|"founder"
432977|"board_member"
453715|"founder"
458326|"founder"
409988|"founder"
405211|"founder"
460993|"advisor"
467306|"customer"
443708|"founder"
93457|"founder"
796796|"employee"
836275|"employee"
425506|"past_investor"
517666|"employee"
140542|"founder"
121037|"founder"
460369|"founder"
460419|"employee"
460375|"founder"
460345|"founder"
460174|"founder"
460147|"founder"
519531|"advisor"
513336|"advisor"
464977|"current_investor"
462987|"customer"
459422|"founder"
334119|"founder"
459984|"founder"
460297|"founder"
465981|"founder"
459961|"founder"
459923|"founder"
459881|"founder"
460205|"founder"
459853|"founder"
453157|"founder"
459858|"board_member"
459884|"founder"
458626|"founder"
459798|"founder"
459786|"founder"
437355|"founder"
459661|"founder"
453147|"founder"
494628|"employee"
67931|"advisor"
492713|"founder"
459580|"founder"
199799|"founder"
462276|"founder"
216936|"founder"
459291|"founder"
464850|"board_member"
459135|"founder"
291832|"founder"
221726|"board_member"
221367|"board_member"
221199|"board_member"
185340|"founder"
466334|"advisor"
460335|"advisor"
463040|"advisor"
459293|"founder"
458846|"founder"
460296|"founder"
458855|"founder"
131444|"employee"
138974|"founder"
345821|"founder"
458683|"founder"
458720|"founder"
462549|"founder"
296697|"founder"
458594|"employee"
459007|"employee"
462902|"employee"
458356|"founder"
70227|"founder"
458292|"founder"
458330|"founder"
458295|"founder"
458244|"founder"
457117|"founder"
435913|"advisor"
412876|"current_investor"
422799|"founder"
1110679|"employee"
1110678|"employee"
1110677|"employee"
1110676|"employee"
458182|"employee"
1110663|"advisor"
201705|"attorney"
1038766|"employee"
993026|"past_investor"
458547|"past_investor"
60237|"past_investor"
458226|"employee"
458104|"founder"
458108|"founder"
458072|"founder"
480744|"employee"
475046|"employee"
458004|"employee"
458544|"employee"
458000|"employee"
458042|"employee"
457723|"founder"
457840|"founder"
205420|"advisor"
458192|"founder"
458320|"founder"
457820|"founder"
457705|"founder"
91791|"founder"
459288|"founder"
457444|"founder"
457529|"founder"
457308|"founder"
457406|"founder"
457366|"founder"
457304|"founder"
457295|"founder"
457259|"founder"
457869|"employee"
457184|"founder"
457094|"founder"
456561|"founder"
476940|"past_investor"
477965|"board_member"
476874|"board_member"
188543|"attorney"
477360|"employee"
476825|"employee"
476843|"employee"
456522|"founder"
435030|"customer"
412394|"founder"
346295|"employee"
248270|"founder"
498280|"past_investor"
169270|"board_member"
170976|"partner"
112540|"board_member"
66958|"advisor"
13560|"advisor"
169398|"employee"
165892|"employee"
169384|"employee"
164061|"employee"
163974|"founder"
456475|"founder"
243690|"founder"
492652|"employee"
337995|"board_member"
358430|"employee"
456389|"founder"
456119|"founder"
456016|"founder"
214492|"founder"
458331|"founder"
455945|"founder"
455931|"founder"
233765|"founder"
455888|"current_investor"
456001|"advisor"
456348|"founder"
455682|"founder"
132878|"founder"
514677|"founder"
523740|"founder"
86865|"founder"
454695|"founder"
461958|"board_member"
461859|"employee"
461458|"employee"
444638|"founder"
409779|"founder"
455327|"board_member"
453599|"employee"
455286|"employee"
456523|"employee"
455003|"founder"
428941|"founder"
455848|"founder"
455161|"founder"
375297|"board_member"
455100|"founder"
460320|"board_member"
150206|"board_member"
413744|"board_member"
482197|"founder"
455042|"employee"
477653|"founder"
454898|"founder"
454754|"founder"
454751|"founder"
454712|"founder"
454666|"founder"
454407|"past_investor"
454806|"past_investor"
292580|"founder"
456074|"founder"
458078|"advisor"
153063|"advisor"
454550|"founder"
454368|"founder"
451679|"founder"
454345|"employee"
432100|"employee"
415765|"founder"
454097|"founder"
351085|"founder"
143695|"advisor"
307292|"advisor"
454361|"employee"
454162|"founder"
439178|"board_member"
454156|"founder"
430575|"founder"
430576|"founder"
63736|"founder"
429041|"founder"
63734|"founder"
453992|"advisor"
453859|"founder"
1746528|"employee"
1746527|"employee"
469926|"advisor"
462762|"employee"
461144|"employee"
453695|"founder"
453669|"founder"
454403|"employee"
235944|"founder"
134872|"founder"
453570|"founder"
193432|"employee"
227617|"advisor"
227619|"employee"
453344|"founder"
137934|"founder"
453325|"founder"
453322|"employee"
174558|"founder"
422364|"current_investor"
425309|"founder"
453052|"founder"
453521|"founder"
454285|"founder"
453414|"founder"
451061|"founder"
465026|"founder"
452524|"employee"
452859|"founder"
52743|"founder"
453755|"founder"
453486|"employee"
452772|"founder"
452782|"founder"
452768|"founder"
67849|"founder"
452724|"employee"
452745|"employee"
334145|"founder"
430286|"founder"
882942|"employee"
843038|"employee"
118224|"founder"
452604|"founder"
452598|"employee"
452509|"founder"
452463|"founder"
445931|"founder"
452773|"founder"
452361|"founder"
215675|"employee"
340311|"advisor"
452330|"founder"
452295|"current_investor"
452269|"founder"
74084|"advisor"
5670|"attorney"
452202|"attorney"
3490|"advisor"
204997|"advisor"
452259|"employee"
452207|"employee"
452180|"founder"
269167|"founder"
452567|"founder"
452021|"founder"
451968|"past_investor"
619749|"employee"
609508|"employee"
525429|"employee"
451108|"employee"
3755|"founder"
452407|"customer"
451962|"employee"
453558|"founder"
198916|"founder"
451860|"founder"
563567|"advisor"
452372|"founder"
451855|"founder"
451845|"founder"
451767|"employee"
453116|"advisor"
451691|"employee"
452167|"employee"
451216|"founder"
452589|"employee"
262414|"founder"
221851|"founder"
451598|"employee"
451644|"founder"
451548|"founder"
451558|"founder"
451506|"founder"
418320|"founder"
451459|"founder"
453072|"employee"
452888|"employee"
239853|"employee"
452564|"employee"
452607|"founder"
451405|"founder"
245865|"advisor"
451228|"founder"
453076|"founder"
451259|"founder"
359552|"founder"
451657|"founder"
451150|"founder"
948390|"past_investor"
948389|"past_investor"
582463|"board_member"
504339|"board_member"
504405|"board_member"
316734|"board_member"
504343|"board_member"
504571|"board_member"
452810|"past_investor"
451184|"board_member"
451559|"employee"
451126|"employee"
451070|"founder"
424836|"founder"
451051|"founder"
558599|"employee"
553454|"advisor"
322429|"founder"
93783|"founder"
322346|"founder"
475257|"employee"
509056|"employee"
349117|"employee"
509046|"employee"
444273|"employee"
451120|"employee"
444413|"advisor"
450944|"advisor"
319344|"past_investor"
451048|"founder"
451017|"founder"
375028|"founder"
451095|"employee"
786601|"employee"
450892|"founder"
69851|"board_member"
465946|"attorney"
62062|"advisor"
382565|"advisor"
62349|"advisor"
224318|"advisor"
75689|"founder"
815166|"past_investor"
790033|"past_investor"
786453|"past_investor"
645750|"employee"
450865|"employee"
448812|"founder"
450834|"founder"
449179|"founder"
438320|"founder"
450715|"founder"
55922|"advisor"
431257|"founder"
436583|"founder"
430472|"founder"
263469|"founder"
552097|"employee"
450698|"current_investor"
476039|"current_investor"
350394|"advisor"
448130|"employee"
450738|"customer"
450658|"founder"
452718|"board_member"
450620|"employee"
397338|"current_investor"
397916|"founder"
234025|"founder"
450587|"founder"
450534|"founder"
218614|"past_investor"
451880|"employee"
450495|"founder"
37813|"founder"
450344|"founder"
452165|"advisor"
450222|"founder"
450210|"founder"
443754|"founder"
409727|"founder"
449582|"founder"
450158|"employee"
450097|"employee"
450090|"founder"
450720|"founder"
450077|"founder"
450061|"founder"
449916|"founder"
450903|"founder"
449898|"founder"
83420|"advisor"
117651|"advisor"
128395|"founder"
449766|"founder"
617778|"founder"
450170|"founder"
452734|"founder"
449709|"founder"
449783|"founder"
293406|"founder"
449490|"past_investor"
449504|"employee"
175233|"founder"
449362|"founder"
448626|"founder"
435607|"advisor"
159453|"founder"
65794|"founder"
444703|"founder"
448988|"founder"
448945|"founder"
448772|"founder"
127085|"past_investor"
532993|"past_investor"
89361|"past_investor"
692207|"past_investor"
1231811|"past_investor"
132648|"past_investor"
445675|"past_investor"
1086545|"attorney"
416502|"employee"
414915|"founder"
27432|"founder"
2186|"advisor"
220164|"founder"
448205|"employee"
448234|"founder"
448204|"founder"
448040|"founder"
452685|"founder"
177289|"founder"
447997|"founder"
447980|"employee"
194523|"founder"
471293|"employee"
465639|"employee"
359390|"founder"
342524|"founder"
379797|"founder"
446055|"founder"
447949|"founder"
21467|"employee"
456601|"past_investor"
265414|"current_investor"
451386|"employee"
447729|"employee"
447819|"employee"
447759|"founder"
447735|"founder"
38226|"founder"
472087|"founder"
447717|"founder"
447710|"founder"
450036|"past_investor"
447526|"employee"
447209|"founder"
447497|"employee"
447634|"employee"
448341|"employee"
449631|"founder"
447473|"founder"
107104|"founder"
514412|"employee"
275397|"founder"
447431|"founder"
243980|"founder"
235063|"founder"
333000|"founder"
447039|"founder"
317918|"founder"
434248|"founder"
365036|"employee"
868436|"employee"
517166|"employee"
516266|"employee"
356938|"founder"
252243|"employee"
653294|"employee"
718235|"employee"
454470|"board_member"
463879|"employee"
446460|"founder"
425764|"board_member"
446467|"board_member"
470062|"advisor"
470443|"advisor"
471418|"advisor"
446580|"customer"
447110|"past_investor"
443985|"past_investor"
446589|"employee"
446420|"employee"
446480|"employee"
446347|"employee"
446356|"employee"
446305|"founder"
442895|"founder"
364224|"current_investor"
488061|"employee"
196025|"employee"
260140|"employee"
195652|"founder"
447415|"employee"
446176|"founder"
446153|"founder"
792996|"employee"
480805|"employee"
446156|"employee"
230690|"founder"
230685|"founder"
245588|"founder"
373761|"employee"
250818|"attorney"
80665|"founder"
80531|"founder"
80560|"founder"
445629|"founder"
68287|"advisor"
446387|"employee"
436720|"founder"
445124|"founder"
